time,subject,fuzzer,run,state_type,state
1764775963,lighttpd1,aflnet,1,edges,6
1764775987,lighttpd1,aflnet,1,nodes,6
1764775987,lighttpd1,aflnet,1,edges,6
1764776031,lighttpd1,aflnet,1,nodes,6
1764776031,lighttpd1,aflnet,1,edges,6
1764776075,lighttpd1,aflnet,1,nodes,6
1764776075,lighttpd1,aflnet,1,edges,6
1764776093,lighttpd1,aflnet,1,nodes,6
1764776093,lighttpd1,aflnet,1,edges,6
1764776103,lighttpd1,aflnet,1,nodes,6
1764776103,lighttpd1,aflnet,1,edges,6
1764776113,lighttpd1,aflnet,1,nodes,6
1764776113,lighttpd1,aflnet,1,edges,6
1764776124,lighttpd1,aflnet,1,nodes,6
1764776124,lighttpd1,aflnet,1,edges,7
1764776140,lighttpd1,aflnet,1,nodes,6
1764776140,lighttpd1,aflnet,1,edges,7
1764776167,lighttpd1,aflnet,1,nodes,6
1764776167,lighttpd1,aflnet,1,edges,7
1764776182,lighttpd1,aflnet,1,nodes,6
1764776182,lighttpd1,aflnet,1,edges,7
1764776226,lighttpd1,aflnet,1,nodes,6
1764776226,lighttpd1,aflnet,1,edges,7
1764776271,lighttpd1,aflnet,1,nodes,6
1764776271,lighttpd1,aflnet,1,edges,7
1764776282,lighttpd1,aflnet,1,nodes,6
1764776282,lighttpd1,aflnet,1,edges,7
1764776352,lighttpd1,aflnet,1,nodes,6
1764776352,lighttpd1,aflnet,1,edges,7
1764776364,lighttpd1,aflnet,1,nodes,6
1764776364,lighttpd1,aflnet,1,edges,7
1764776375,lighttpd1,aflnet,1,nodes,6
1764776375,lighttpd1,aflnet,1,edges,7
1764776436,lighttpd1,aflnet,1,nodes,6
1764776436,lighttpd1,aflnet,1,edges,7
1764776484,lighttpd1,aflnet,1,nodes,6
1764776484,lighttpd1,aflnet,1,edges,7
1764776530,lighttpd1,aflnet,1,nodes,6
1764776530,lighttpd1,aflnet,1,edges,7
1764776610,lighttpd1,aflnet,1,nodes,6
1764776610,lighttpd1,aflnet,1,edges,7
1764776621,lighttpd1,aflnet,1,nodes,6
1764776621,lighttpd1,aflnet,1,edges,7
1764776684,lighttpd1,aflnet,1,nodes,6
1764776684,lighttpd1,aflnet,1,edges,7
1764776696,lighttpd1,aflnet,1,nodes,6
1764776696,lighttpd1,aflnet,1,edges,7
1764776741,lighttpd1,aflnet,1,nodes,6
1764776741,lighttpd1,aflnet,1,edges,7
1764776747,lighttpd1,aflnet,1,nodes,6
1764776747,lighttpd1,aflnet,1,edges,7
1764776758,lighttpd1,aflnet,1,nodes,6
1764776758,lighttpd1,aflnet,1,edges,7
1764776793,lighttpd1,aflnet,1,nodes,6
1764776793,lighttpd1,aflnet,1,edges,7
1764776804,lighttpd1,aflnet,1,nodes,6
1764776804,lighttpd1,aflnet,1,edges,7
1764776868,lighttpd1,aflnet,1,nodes,6
1764776868,lighttpd1,aflnet,1,edges,7
1764776879,lighttpd1,aflnet,1,nodes,6
1764776879,lighttpd1,aflnet,1,edges,7
1764776913,lighttpd1,aflnet,1,nodes,6
1764776913,lighttpd1,aflnet,1,edges,7
1764776959,lighttpd1,aflnet,1,nodes,6
1764776959,lighttpd1,aflnet,1,edges,7
1764777005,lighttpd1,aflnet,1,nodes,6
1764777005,lighttpd1,aflnet,1,edges,7
1764777017,lighttpd1,aflnet,1,nodes,6
1764777017,lighttpd1,aflnet,1,edges,7
1764777033,lighttpd1,aflnet,1,nodes,6
1764777033,lighttpd1,aflnet,1,edges,7
1764777059,lighttpd1,aflnet,1,nodes,6
1764777059,lighttpd1,aflnet,1,edges,7
1764777110,lighttpd1,aflnet,1,nodes,6
1764777110,lighttpd1,aflnet,1,edges,7
1764777121,lighttpd1,aflnet,1,nodes,6
1764777121,lighttpd1,aflnet,1,edges,7
1764777147,lighttpd1,aflnet,1,nodes,6
1764777147,lighttpd1,aflnet,1,edges,7
1764777182,lighttpd1,aflnet,1,nodes,6
1764777182,lighttpd1,aflnet,1,edges,7
1764777286,lighttpd1,aflnet,1,nodes,6
