time,subject,fuzzer,run,cov_type,cov
1764774367,lighttpd1,aflnet,1,l_per,11.1
1764774367,lighttpd1,aflnet,1,l_abs,3129
1764774367,lighttpd1,aflnet,1,b_per,6.6
1764774367,lighttpd1,aflnet,1,b_abs,1271
1764774412,lighttpd1,aflnet,1,l_per,11.9
1764774412,lighttpd1,aflnet,1,l_abs,3361
1764774412,lighttpd1,aflnet,1,b_per,7.2
1764774412,lighttpd1,aflnet,1,b_abs,1382
1764774451,lighttpd1,aflnet,1,l_per,12.0
1764774451,lighttpd1,aflnet,1,l_abs,3379
1764774451,lighttpd1,aflnet,1,b_per,7.3
1764774451,lighttpd1,aflnet,1,b_abs,1396
1764774367,lighttpd1,aflnet,1,l_per,12.0
1764774367,lighttpd1,aflnet,1,l_abs,3379
1764774367,lighttpd1,aflnet,1,b_per,7.3
1764774367,lighttpd1,aflnet,1,b_abs,1396
1764774412,lighttpd1,aflnet,1,l_per,12.0
1764774412,lighttpd1,aflnet,1,l_abs,3379
1764774412,lighttpd1,aflnet,1,b_per,7.3
1764774412,lighttpd1,aflnet,1,b_abs,1396
1764774451,lighttpd1,aflnet,1,l_per,12.0
1764774451,lighttpd1,aflnet,1,l_abs,3379
1764774451,lighttpd1,aflnet,1,b_per,7.3
1764774451,lighttpd1,aflnet,1,b_abs,1396
1764774456,lighttpd1,aflnet,1,l_per,12.0
1764774456,lighttpd1,aflnet,1,l_abs,3395
1764774456,lighttpd1,aflnet,1,b_per,7.4
1764774456,lighttpd1,aflnet,1,b_abs,1418
1764774501,lighttpd1,aflnet,1,l_per,12.0
1764774501,lighttpd1,aflnet,1,l_abs,3395
1764774501,lighttpd1,aflnet,1,b_per,7.4
1764774501,lighttpd1,aflnet,1,b_abs,1418
1764774543,lighttpd1,aflnet,1,l_per,12.1
1764774543,lighttpd1,aflnet,1,l_abs,3407
1764774543,lighttpd1,aflnet,1,b_per,7.5
1764774543,lighttpd1,aflnet,1,b_abs,1433
1764774552,lighttpd1,aflnet,1,l_per,12.1
1764774552,lighttpd1,aflnet,1,l_abs,3419
1764774552,lighttpd1,aflnet,1,b_per,7.5
1764774552,lighttpd1,aflnet,1,b_abs,1443
1764774599,lighttpd1,aflnet,1,l_per,12.1
1764774599,lighttpd1,aflnet,1,l_abs,3424
1764774599,lighttpd1,aflnet,1,b_per,7.6
1764774599,lighttpd1,aflnet,1,b_abs,1458
1764774613,lighttpd1,aflnet,1,l_per,12.3
1764774613,lighttpd1,aflnet,1,l_abs,3458
1764774613,lighttpd1,aflnet,1,b_per,7.8
1764774613,lighttpd1,aflnet,1,b_abs,1489
1764774624,lighttpd1,aflnet,1,l_per,12.3
1764774624,lighttpd1,aflnet,1,l_abs,3459
1764774624,lighttpd1,aflnet,1,b_per,7.8
1764774624,lighttpd1,aflnet,1,b_abs,1492
1764774636,lighttpd1,aflnet,1,l_per,12.3
1764774636,lighttpd1,aflnet,1,l_abs,3460
1764774636,lighttpd1,aflnet,1,b_per,7.8
1764774636,lighttpd1,aflnet,1,b_abs,1496
1764774682,lighttpd1,aflnet,1,l_per,12.3
1764774682,lighttpd1,aflnet,1,l_abs,3460
1764774682,lighttpd1,aflnet,1,b_per,7.8
1764774682,lighttpd1,aflnet,1,b_abs,1496
1764774729,lighttpd1,aflnet,1,l_per,12.3
1764774729,lighttpd1,aflnet,1,l_abs,3460
1764774729,lighttpd1,aflnet,1,b_per,7.8
1764774729,lighttpd1,aflnet,1,b_abs,1497
1764774776,lighttpd1,aflnet,1,l_per,12.3
1764774776,lighttpd1,aflnet,1,l_abs,3460
1764774776,lighttpd1,aflnet,1,b_per,7.8
1764774776,lighttpd1,aflnet,1,b_abs,1497
1764774789,lighttpd1,aflnet,1,l_per,12.3
1764774789,lighttpd1,aflnet,1,l_abs,3468
1764774789,lighttpd1,aflnet,1,b_per,7.9
1764774789,lighttpd1,aflnet,1,b_abs,1508
1764774828,lighttpd1,aflnet,1,l_per,12.3
1764774828,lighttpd1,aflnet,1,l_abs,3480
1764774828,lighttpd1,aflnet,1,b_per,7.9
1764774828,lighttpd1,aflnet,1,b_abs,1520
1764774838,lighttpd1,aflnet,1,l_per,12.3
1764774838,lighttpd1,aflnet,1,l_abs,3481
1764774838,lighttpd1,aflnet,1,b_per,7.9
1764774838,lighttpd1,aflnet,1,b_abs,1521
1764774851,lighttpd1,aflnet,1,l_per,12.3
1764774851,lighttpd1,aflnet,1,l_abs,3483
1764774851,lighttpd1,aflnet,1,b_per,7.9
1764774851,lighttpd1,aflnet,1,b_abs,1524
1764774861,lighttpd1,aflnet,1,l_per,12.3
1764774861,lighttpd1,aflnet,1,l_abs,3483
1764774861,lighttpd1,aflnet,1,b_per,7.9
1764774861,lighttpd1,aflnet,1,b_abs,1525
1764774871,lighttpd1,aflnet,1,l_per,12.3
1764774871,lighttpd1,aflnet,1,l_abs,3483
1764774871,lighttpd1,aflnet,1,b_per,7.9
1764774871,lighttpd1,aflnet,1,b_abs,1525
1764774885,lighttpd1,aflnet,1,l_per,12.3
1764774885,lighttpd1,aflnet,1,l_abs,3483
1764774885,lighttpd1,aflnet,1,b_per,7.9
1764774885,lighttpd1,aflnet,1,b_abs,1526
1764774930,lighttpd1,aflnet,1,l_per,12.3
1764774930,lighttpd1,aflnet,1,l_abs,3483
1764774930,lighttpd1,aflnet,1,b_per,7.9
1764774930,lighttpd1,aflnet,1,b_abs,1526
1764774975,lighttpd1,aflnet,1,l_per,12.6
1764774975,lighttpd1,aflnet,1,l_abs,3560
1764774975,lighttpd1,aflnet,1,b_per,8.1
1764774975,lighttpd1,aflnet,1,b_abs,1546
1764774988,lighttpd1,aflnet,1,l_per,12.6
1764774988,lighttpd1,aflnet,1,l_abs,3560
1764774988,lighttpd1,aflnet,1,b_per,8.1
1764774988,lighttpd1,aflnet,1,b_abs,1546
1764775039,lighttpd1,aflnet,1,l_per,12.6
1764775039,lighttpd1,aflnet,1,l_abs,3560
1764775039,lighttpd1,aflnet,1,b_per,8.1
1764775039,lighttpd1,aflnet,1,b_abs,1547
1764775050,lighttpd1,aflnet,1,l_per,12.6
1764775050,lighttpd1,aflnet,1,l_abs,3562
1764775050,lighttpd1,aflnet,1,b_per,8.1
1764775050,lighttpd1,aflnet,1,b_abs,1548
1764775063,lighttpd1,aflnet,1,l_per,12.6
1764775063,lighttpd1,aflnet,1,l_abs,3564
1764775063,lighttpd1,aflnet,1,b_per,8.1
1764775063,lighttpd1,aflnet,1,b_abs,1550
1764775072,lighttpd1,aflnet,1,l_per,12.6
1764775072,lighttpd1,aflnet,1,l_abs,3564
