subject,fuzzer,data_type,time,data
live555,aflnet,nodes,506,9.0
live555,aflnet,nodes,507,9.0
live555,aflnet,nodes,508,9.0
live555,aflnet,nodes,509,9.0
live555,aflnet,nodes,510,9.0
live555,aflnet,nodes,511,9.0
live555,aflnet,nodes,512,9.0
live555,aflnet,nodes,513,9.0
live555,aflnet,nodes,514,9.0
live555,aflnet,nodes,515,9.0
live555,aflnet,nodes,516,9.0
live555,aflnet,nodes,517,9.0
live555,aflnet,nodes,518,9.0
live555,aflnet,nodes,519,9.0
live555,aflnet,nodes,520,9.0
live555,aflnet,nodes,521,9.0
live555,aflnet,nodes,522,9.0
live555,aflnet,nodes,523,9.0
live555,aflnet,nodes,524,9.0
live555,aflnet,nodes,525,9.0
live555,aflnet,nodes,526,9.0
live555,aflnet,nodes,527,9.0
live555,aflnet,nodes,528,9.0
live555,aflnet,nodes,529,9.0
live555,aflnet,nodes,530,9.0
live555,aflnet,nodes,531,9.0
live555,aflnet,nodes,532,9.0
live555,aflnet,nodes,533,9.0
live555,aflnet,nodes,534,9.0
live555,aflnet,nodes,535,9.0
live555,aflnet,nodes,536,9.0
live555,aflnet,nodes,537,9.0
live555,aflnet,nodes,538,9.0
live555,aflnet,nodes,539,9.0
live555,aflnet,nodes,540,9.0
live555,aflnet,nodes,541,9.0
live555,aflnet,nodes,542,9.0
live555,aflnet,nodes,543,9.0
live555,aflnet,nodes,544,9.0
live555,aflnet,nodes,545,9.0
live555,aflnet,nodes,546,9.0
live555,aflnet,nodes,547,9.0
live555,aflnet,nodes,548,9.0
live555,aflnet,nodes,549,9.0
live555,aflnet,nodes,550,9.0
live555,aflnet,nodes,551,9.0
live555,aflnet,nodes,552,9.0
live555,aflnet,nodes,553,9.0
live555,aflnet,nodes,554,9.0
live555,aflnet,nodes,555,9.0
live555,aflnet,nodes,556,9.0
live555,aflnet,nodes,557,9.0
live555,aflnet,nodes,558,9.0
live555,aflnet,nodes,559,9.0
live555,aflnet,nodes,560,9.0
live555,aflnet,nodes,561,9.0
live555,aflnet,nodes,562,9.0
live555,aflnet,nodes,563,9.0
live555,aflnet,nodes,564,9.0
live555,aflnet,nodes,565,9.0
live555,aflnet,nodes,566,9.0
live555,aflnet,nodes,567,9.0
live555,aflnet,nodes,568,9.0
live555,aflnet,nodes,569,9.0
live555,aflnet,nodes,570,9.0
live555,aflnet,nodes,571,9.0
live555,aflnet,nodes,572,9.0
live555,aflnet,nodes,573,9.0
live555,aflnet,nodes,574,9.0
live555,aflnet,nodes,575,9.0
live555,aflnet,nodes,576,9.0
live555,aflnet,nodes,577,9.0
live555,aflnet,nodes,578,9.0
live555,aflnet,nodes,579,9.0
live555,aflnet,nodes,580,9.0
live555,aflnet,nodes,581,9.0
live555,aflnet,nodes,582,9.0
live555,aflnet,nodes,583,9.0
live555,aflnet,nodes,584,9.0
live555,aflnet,nodes,585,9.0
live555,aflnet,nodes,586,9.0
live555,aflnet,nodes,587,9.0
live555,aflnet,nodes,588,9.0
live555,aflnet,nodes,589,9.0
live555,aflnet,nodes,590,9.0
live555,aflnet,nodes,591,9.0
live555,aflnet,nodes,592,9.0
live555,aflnet,nodes,593,9.0
live555,aflnet,nodes,594,9.0
live555,aflnet,nodes,595,9.0
live555,aflnet,nodes,596,9.0
live555,aflnet,nodes,597,9.0
live555,aflnet,nodes,598,9.0
live555,aflnet,nodes,599,9.0
live555,aflnet,nodes,600,9.0
live555,aflnet,nodes,601,9.0
live555,aflnet,nodes,602,9.0
live555,aflnet,nodes,603,9.0
live555,aflnet,nodes,604,9.0
live555,aflnet,nodes,605,9.0
live555,aflnet,nodes,606,9.0
live555,aflnet,nodes,607,9.0
live555,aflnet,nodes,608,9.0
live555,aflnet,nodes,609,9.0
live555,aflnet,nodes,610,9.0
live555,aflnet,nodes,611,9.0
live555,aflnet,nodes,612,9.0
live555,aflnet,nodes,613,9.0
live555,aflnet,nodes,614,9.0
live555,aflnet,nodes,615,9.0
live555,aflnet,nodes,616,9.0
live555,aflnet,nodes,617,9.0
live555,aflnet,nodes,618,9.0
live555,aflnet,nodes,619,9.0
live555,aflnet,nodes,620,9.0
live555,aflnet,nodes,621,9.0
live555,aflnet,nodes,622,9.0
live555,aflnet,nodes,623,9.0
live555,aflnet,nodes,624,9.0
live555,aflnet,nodes,625,9.0
live555,aflnet,nodes,626,9.0
live555,aflnet,nodes,627,9.0
live555,aflnet,nodes,628,9.0
live555,aflnet,nodes,629,9.0
live555,aflnet,nodes,630,9.0
live555,aflnet,nodes,631,9.0
live555,aflnet,nodes,632,9.0
live555,aflnet,nodes,633,9.0
live555,aflnet,nodes,634,9.0
live555,aflnet,nodes,635,9.0
live555,aflnet,nodes,636,9.0
live555,aflnet,nodes,637,9.0
live555,aflnet,nodes,638,9.0
live555,aflnet,nodes,639,9.0
live555,aflnet,nodes,640,9.0
live555,aflnet,nodes,641,9.0
live555,aflnet,nodes,642,9.0
live555,aflnet,nodes,643,9.0
live555,aflnet,nodes,644,9.0
live555,aflnet,nodes,645,9.0
live555,aflnet,nodes,646,9.0
live555,aflnet,nodes,647,9.0
live555,aflnet,nodes,648,9.0
live555,aflnet,nodes,649,9.0
live555,aflnet,nodes,650,9.0
live555,aflnet,nodes,651,9.0
live555,aflnet,nodes,652,9.0
live555,aflnet,nodes,653,9.0
live555,aflnet,nodes,654,9.0
live555,aflnet,nodes,655,9.0
