time,subject,fuzzer,run,cov_type,cov
1764805832,live555,aflnet,1,b_per,13.5
1764805832,live555,aflnet,1,b_abs,2502
1764806372,live555,aflnet,1,l_per,22.7
1764806372,live555,aflnet,1,l_abs,5421
1764806372,live555,aflnet,1,b_per,13.5
1764806372,live555,aflnet,1,b_abs,2502
1764806913,live555,aflnet,1,l_per,22.7
1764806913,live555,aflnet,1,l_abs,5421
1764806913,live555,aflnet,1,b_per,13.5
1764806913,live555,aflnet,1,b_abs,2502
1764807453,live555,aflnet,1,l_per,22.7
1764807453,live555,aflnet,1,l_abs,5421
1764807453,live555,aflnet,1,b_per,13.5
1764807453,live555,aflnet,1,b_abs,2502
1764807994,live555,aflnet,1,l_per,22.7
1764807994,live555,aflnet,1,l_abs,5421
1764807994,live555,aflnet,1,b_per,13.5
1764807994,live555,aflnet,1,b_abs,2502
1764808534,live555,aflnet,1,l_per,22.7
1764808534,live555,aflnet,1,l_abs,5421
1764808534,live555,aflnet,1,b_per,13.5
1764808534,live555,aflnet,1,b_abs,2502
1764809074,live555,aflnet,1,l_per,22.7
1764809074,live555,aflnet,1,l_abs,5421
1764809074,live555,aflnet,1,b_per,13.5
1764809074,live555,aflnet,1,b_abs,2502
1764809615,live555,aflnet,1,l_per,22.7
1764809615,live555,aflnet,1,l_abs,5421
1764809615,live555,aflnet,1,b_per,13.5
1764809615,live555,aflnet,1,b_abs,2502
1764810155,live555,aflnet,1,l_per,22.7
1764810155,live555,aflnet,1,l_abs,5421
1764810155,live555,aflnet,1,b_per,13.5
1764810155,live555,aflnet,1,b_abs,2502
1764810696,live555,aflnet,1,l_per,22.7
1764810696,live555,aflnet,1,l_abs,5421
1764810696,live555,aflnet,1,b_per,13.5
1764810696,live555,aflnet,1,b_abs,2503
1764811296,live555,aflnet,1,l_per,22.7
1764811296,live555,aflnet,1,l_abs,5421
1764811296,live555,aflnet,1,b_per,13.5
1764811296,live555,aflnet,1,b_abs,2503
1764811837,live555,aflnet,1,l_per,22.7
1764811837,live555,aflnet,1,l_abs,5421
1764811837,live555,aflnet,1,b_per,13.5
1764811837,live555,aflnet,1,b_abs,2503
1764812377,live555,aflnet,1,l_per,22.7
1764812377,live555,aflnet,1,l_abs,5421
1764812377,live555,aflnet,1,b_per,13.5
1764812377,live555,aflnet,1,b_abs,2504
1764812918,live555,aflnet,1,l_per,22.7
1764812918,live555,aflnet,1,l_abs,5422
1764812918,live555,aflnet,1,b_per,13.5
1764812918,live555,aflnet,1,b_abs,2506
1764813518,live555,aflnet,1,l_per,22.7
1764813518,live555,aflnet,1,l_abs,5422
1764813518,live555,aflnet,1,b_per,13.5
1764813518,live555,aflnet,1,b_abs,2506
1764814058,live555,aflnet,1,l_per,22.7
1764814058,live555,aflnet,1,l_abs,5424
1764814058,live555,aflnet,1,b_per,13.5
1764814058,live555,aflnet,1,b_abs,2508
1764814599,live555,aflnet,1,l_per,22.7
1764814599,live555,aflnet,1,l_abs,5424
1764814599,live555,aflnet,1,b_per,13.5
1764814599,live555,aflnet,1,b_abs,2509
1764815199,live555,aflnet,1,l_per,22.7
1764815199,live555,aflnet,1,l_abs,5424
1764815199,live555,aflnet,1,b_per,13.6
1764815199,live555,aflnet,1,b_abs,2510
1764815739,live555,aflnet,1,l_per,22.7
1764815739,live555,aflnet,1,l_abs,5424
1764815739,live555,aflnet,1,b_per,13.6
1764815739,live555,aflnet,1,b_abs,2510
1764816279,live555,aflnet,1,l_per,22.7
1764816279,live555,aflnet,1,l_abs,5424
1764816279,live555,aflnet,1,b_per,13.6
1764816279,live555,aflnet,1,b_abs,2511
1764816820,live555,aflnet,1,l_per,22.7
1764816820,live555,aflnet,1,l_abs,5424
1764816820,live555,aflnet,1,b_per,13.6
1764816820,live555,aflnet,1,b_abs,2511
1764817480,live555,aflnet,1,l_per,22.7
1764817480,live555,aflnet,1,l_abs,5424
1764817480,live555,aflnet,1,b_per,13.6
1764817480,live555,aflnet,1,b_abs,2511
1764818081,live555,aflnet,1,l_per,22.7
1764818081,live555,aflnet,1,l_abs,5424
1764818081,live555,aflnet,1,b_per,13.6
1764818081,live555,aflnet,1,b_abs,2512
1764818682,live555,aflnet,1,l_per,22.7
1764818682,live555,aflnet,1,l_abs,5424
1764818682,live555,aflnet,1,b_per,13.6
1764818682,live555,aflnet,1,b_abs,2512
1764819223,live555,aflnet,1,l_per,22.7
1764819223,live555,aflnet,1,l_abs,5424
1764819223,live555,aflnet,1,b_per,13.6
1764819223,live555,aflnet,1,b_abs,2512
1764819763,live555,aflnet,1,l_per,22.8
1764819763,live555,aflnet,1,l_abs,5426
1764819763,live555,aflnet,1,b_per,13.6
1764819763,live555,aflnet,1,b_abs,2513
1764820424,live555,aflnet,1,l_per,22.8
1764820424,live555,aflnet,1,l_abs,5426
1764820424,live555,aflnet,1,b_per,13.6
1764820424,live555,aflnet,1,b_abs,2513
1764821084,live555,aflnet,1,l_per,22.8
1764821084,live555,aflnet,1,l_abs,5426
1764821084,live555,aflnet,1,b_per,13.6
1764821084,live555,aflnet,1,b_abs,2513
1764823606,live555,aflnet,1,l_per,22.8
1764823606,live555,aflnet,1,l_abs,5426
1764823606,live555,aflnet,1,b_per,13.6
1764823606,live555,aflnet,1,b_abs,2513
1764824206,live555,aflnet,1,l_per,22.8
1764824206,live555,aflnet,1,l_abs,5426
1764824206,live555,aflnet,1,b_per,13.6
1764824206,live555,aflnet,1,b_abs,2513
1764824927,live555,aflnet,1,l_per,22.8
1764824927,live555,aflnet,1,l_abs,5426
1764824927,live555,aflnet,1,b_per,13.6
1764824927,live555,aflnet,1,b_abs,2514
1764825467,live555,aflnet,1,l_per,22.8
1764825467,live555,aflnet,1,l_abs,5426
1764825467,live555,aflnet,1,b_per,13.6
1764825467,live555,aflnet,1,b_abs,2515
1764826008,live555,aflnet,1,l_per,22.8
1764826008,live555,aflnet,1,l_abs,5426
1764826008,live555,aflnet,1,b_per,13.6
1764826008,live555,aflnet,1,b_abs,2515
1764826548,live555,aflnet,1,l_per,22.8
1764826548,live555,aflnet,1,l_abs,5426
1764826548,live555,aflnet,1,b_per,13.6
1764826548,live555,aflnet,1,b_abs,2516
1764827148,live555,aflnet,1,l_per,22.8
1764827148,live555,aflnet,1,l_abs,5426
1764827148,live555,aflnet,1,b_per,13.6
1764827148,live555,aflnet,1,b_abs,2517
1764827688,live555,aflnet,1,l_per,22.8
1764827688,live555,aflnet,1,l_abs,5426
1764827688,live555,aflnet,1,b_per,13.6
1764827688,live555,aflnet,1,b_abs,2517
1764828289,live555,aflnet,1,l_per,22.8
1764828289,live555,aflnet,1,l_abs,5426
1764828289,live555,aflnet,1,b_per,13.6
1764828289,live555,aflnet,1,b_abs,2517
1764828829,live555,aflnet,1,l_per,22.8
1764828829,live555,aflnet,1,l_abs,5426
1764828829,live555,aflnet,1,b_per,13.6
1764828829,live555,aflnet,1,b_abs,2517
1764829490,live555,aflnet,1,l_per,22.8
1764829490,live555,aflnet,1,l_abs,5426
1764829490,live555,aflnet,1,b_per,13.6
1764829490,live555,aflnet,1,b_abs,2517
1764830331,live555,aflnet,1,l_per,22.8
1764830331,live555,aflnet,1,l_abs,5426
1764830331,live555,aflnet,1,b_per,13.6
1764830331,live555,aflnet,1,b_abs,2517
1764830931,live555,aflnet,1,l_per,22.8
1764830931,live555,aflnet,1,l_abs,5427
1764830931,live555,aflnet,1,b_per,13.6
1764830931,live555,aflnet,1,b_abs,2519
1764831833,live555,aflnet,1,l_per,22.8
1764831833,live555,aflnet,1,l_abs,5427
1764831833,live555,aflnet,1,b_per,13.6
1764831833,live555,aflnet,1,b_abs,2520
1764832494,live555,aflnet,1,l_per,22.8
1764832494,live555,aflnet,1,l_abs,5427
1764832494,live555,aflnet,1,b_per,13.6
1764832494,live555,aflnet,1,b_abs,2520
1764833035,live555,aflnet,1,l_per,22.8
1764833035,live555,aflnet,1,l_abs,5427
1764833035,live555,aflnet,1,b_per,13.6
1764833035,live555,aflnet,1,b_abs,2525
1764833636,live555,aflnet,1,l_per,22.8
1764833636,live555,aflnet,1,l_abs,5427
1764833636,live555,aflnet,1,b_per,13.6
1764833636,live555,aflnet,1,b_abs,2525
1764834178,live555,aflnet,1,l_per,22.8
1764834178,live555,aflnet,1,l_abs,5427
1764834178,live555,aflnet,1,b_per,13.6
1764834178,live555,aflnet,1,b_abs,2526
1764834719,live555,aflnet,1,l_per,22.8
1764834719,live555,aflnet,1,l_abs,5427
1764834719,live555,aflnet,1,b_per,13.6
1764834719,live555,aflnet,1,b_abs,2526
1764835259,live555,aflnet,1,l_per,22.8
1764835259,live555,aflnet,1,l_abs,5427
1764835259,live555,aflnet,1,b_per,13.6
1764835259,live555,aflnet,1,b_abs,2526
1764836101,live555,aflnet,1,l_per,22.8
1764836101,live555,aflnet,1,l_abs,5427
1764836101,live555,aflnet,1,b_per,13.6
1764836101,live555,aflnet,1,b_abs,2526
1764836702,live555,aflnet,1,l_per,22.8
1764836702,live555,aflnet,1,l_abs,5427
1764836702,live555,aflnet,1,b_per,13.6
1764836702,live555,aflnet,1,b_abs,2526
1764837243,live555,aflnet,1,l_per,22.8
1764837243,live555,aflnet,1,l_abs,5427
1764837243,live555,aflnet,1,b_per,13.6
1764837243,live555,aflnet,1,b_abs,2526
1764837784,live555,aflnet,1,l_per,22.8
1764837784,live555,aflnet,1,l_abs,5427
1764837784,live555,aflnet,1,b_per,13.6
1764837784,live555,aflnet,1,b_abs,2526
1764838568,live555,aflnet,1,l_per,22.8
1764838568,live555,aflnet,1,l_abs,5427
1764838568,live555,aflnet,1,b_per,13.6
1764838568,live555,aflnet,1,b_abs,2526
1764839589,live555,aflnet,1,l_per,22.8
1764839589,live555,aflnet,1,l_abs,5427
1764839589,live555,aflnet,1,b_per,13.6
1764839589,live555,aflnet,1,b_abs,2526
1764840191,live555,aflnet,1,l_per,22.8
1764840191,live555,aflnet,1,l_abs,5427
1764840191,live555,aflnet,1,b_per,13.6
1764840191,live555,aflnet,1,b_abs,2526
1764841034,live555,aflnet,1,l_per,22.8
1764841034,live555,aflnet,1,l_abs,5427
1764841034,live555,aflnet,1,b_per,13.6
1764841034,live555,aflnet,1,b_abs,2526
1764841636,live555,aflnet,1,l_per,22.8
1764841636,live555,aflnet,1,l_abs,5427
1764841636,live555,aflnet,1,b_per,13.6
1764841636,live555,aflnet,1,b_abs,2526
1764842177,live555,aflnet,1,l_per,22.8
1764842177,live555,aflnet,1,l_abs,5437
1764842177,live555,aflnet,1,b_per,13.8
1764842177,live555,aflnet,1,b_abs,2552
1764842839,live555,aflnet,1,l_per,22.8
1764842839,live555,aflnet,1,l_abs,5437
1764842839,live555,aflnet,1,b_per,13.8
1764842839,live555,aflnet,1,b_abs,2552
1764843380,live555,aflnet,1,l_per,22.8
1764843380,live555,aflnet,1,l_abs,5437
1764843380,live555,aflnet,1,b_per,13.8
1764843380,live555,aflnet,1,b_abs,2552
1764844222,live555,aflnet,1,l_per,22.8
1764844222,live555,aflnet,1,l_abs,5437
1764844222,live555,aflnet,1,b_per,13.8
1764844222,live555,aflnet,1,b_abs,2554
1764845123,live555,aflnet,1,l_per,22.8
1764845123,live555,aflnet,1,l_abs,5437
1764845123,live555,aflnet,1,b_per,13.8
1764845123,live555,aflnet,1,b_abs,2554
1764845664,live555,aflnet,1,l_per,22.8
1764845664,live555,aflnet,1,l_abs,5437
1764845664,live555,aflnet,1,b_per,13.8
1764845664,live555,aflnet,1,b_abs,2554
1764847586,live555,aflnet,1,l_per,22.8
1764847586,live555,aflnet,1,l_abs,5437
1764847586,live555,aflnet,1,b_per,13.8
1764847586,live555,aflnet,1,b_abs,2554
1764848188,live555,aflnet,1,l_per,22.8
1764848188,live555,aflnet,1,l_abs,5437
1764848188,live555,aflnet,1,b_per,13.8
1764848188,live555,aflnet,1,b_abs,2554
1764848729,live555,aflnet,1,l_per,22.8
1764848729,live555,aflnet,1,l_abs,5437
1764848729,live555,aflnet,1,b_per,13.8
1764848729,live555,aflnet,1,b_abs,2554
1764849390,live555,aflnet,1,l_per,22.8
1764849390,live555,aflnet,1,l_abs,5437
1764849390,live555,aflnet,1,b_per,13.8
1764849390,live555,aflnet,1,b_abs,2554
1764850111,live555,aflnet,1,l_per,22.8
1764850111,live555,aflnet,1,l_abs,5437
1764850111,live555,aflnet,1,b_per,13.8
1764850111,live555,aflnet,1,b_abs,2554
1764850832,live555,aflnet,1,l_per,22.8
1764850832,live555,aflnet,1,l_abs,5437
1764850832,live555,aflnet,1,b_per,13.8
1764850832,live555,aflnet,1,b_abs,2554
1764851553,live555,aflnet,1,l_per,22.8
1764851553,live555,aflnet,1,l_abs,5437
1764851553,live555,aflnet,1,b_per,13.8
1764851553,live555,aflnet,1,b_abs,2554
1764852154,live555,aflnet,1,l_per,22.8
1764852154,live555,aflnet,1,l_abs,5437
1764852154,live555,aflnet,1,b_per,13.8
1764852154,live555,aflnet,1,b_abs,2554
1764852754,live555,aflnet,1,l_per,22.8
1764852754,live555,aflnet,1,l_abs,5437
1764852754,live555,aflnet,1,b_per,13.8
1764852754,live555,aflnet,1,b_abs,2554
1764853295,live555,aflnet,1,l_per,22.8
1764853295,live555,aflnet,1,l_abs,5437
1764853295,live555,aflnet,1,b_per,13.8
1764853295,live555,aflnet,1,b_abs,2554
1764854257,live555,aflnet,1,l_per,22.8
1764854257,live555,aflnet,1,l_abs,5437
1764854257,live555,aflnet,1,b_per,13.8
1764854257,live555,aflnet,1,b_abs,2554
1764855820,live555,aflnet,1,l_per,22.8
1764855820,live555,aflnet,1,l_abs,5439
1764855820,live555,aflnet,1,b_per,13.8
1764855820,live555,aflnet,1,b_abs,2556
1764856481,live555,aflnet,1,l_per,22.8
1764856481,live555,aflnet,1,l_abs,5439
1764856481,live555,aflnet,1,b_per,13.8
1764856481,live555,aflnet,1,b_abs,2556
1764857503,live555,aflnet,1,l_per,22.8
1764857503,live555,aflnet,1,l_abs,5439
1764857503,live555,aflnet,1,b_per,13.8
1764857503,live555,aflnet,1,b_abs,2556
1764858165,live555,aflnet,1,l_per,22.8
1764858165,live555,aflnet,1,l_abs,5439
1764858165,live555,aflnet,1,b_per,13.8
1764858165,live555,aflnet,1,b_abs,2556
1764858706,live555,aflnet,1,l_per,22.8
1764858706,live555,aflnet,1,l_abs,5439
1764858706,live555,aflnet,1,b_per,13.8
1764858706,live555,aflnet,1,b_abs,2556
1764859308,live555,aflnet,1,l_per,22.8
1764859308,live555,aflnet,1,l_abs,5439
1764859308,live555,aflnet,1,b_per,13.8
1764859308,live555,aflnet,1,b_abs,2557
1764860030,live555,aflnet,1,l_per,22.8
1764860030,live555,aflnet,1,l_abs,5439
1764860030,live555,aflnet,1,b_per,13.8
1764860030,live555,aflnet,1,b_abs,2557
1764860751,live555,aflnet,1,l_per,22.8
1764860751,live555,aflnet,1,l_abs,5439
1764860751,live555,aflnet,1,b_per,13.8
1764860751,live555,aflnet,1,b_abs,2557
1764861292,live555,aflnet,1,l_per,22.8
1764861292,live555,aflnet,1,l_abs,5449
1764861292,live555,aflnet,1,b_per,13.9
1764861292,live555,aflnet,1,b_abs,2571
1764861833,live555,aflnet,1,l_per,22.8
1764861833,live555,aflnet,1,l_abs,5449
1764861833,live555,aflnet,1,b_per,13.9
1764861833,live555,aflnet,1,b_abs,2571
1764862374,live555,aflnet,1,l_per,22.8
1764862374,live555,aflnet,1,l_abs,5449
1764862374,live555,aflnet,1,b_per,13.9
1764862374,live555,aflnet,1,b_abs,2571
1764863216,live555,aflnet,1,l_per,22.8
1764863216,live555,aflnet,1,l_abs,5449
1764863216,live555,aflnet,1,b_per,13.9
1764863216,live555,aflnet,1,b_abs,2571
1764776555,live555,chatafl,1,l_per,9.1
1764776555,live555,chatafl,1,l_abs,2152
1764776555,live555,chatafl,1,b_per,5.6
1764776555,live555,chatafl,1,b_abs,1032
1764778956,live555,chatafl,1,l_per,13.9
1764778956,live555,chatafl,1,l_abs,3309
1764778956,live555,chatafl,1,b_per,8.3
1764778956,live555,chatafl,1,b_abs,1535
1764781358,live555,chatafl,1,l_per,17.1
1764781358,live555,chatafl,1,l_abs,4057
1764781358,live555,chatafl,1,b_per,10.2
1764781358,live555,chatafl,1,b_abs,1882
1764783759,live555,chatafl,1,l_per,18.3
1764783759,live555,chatafl,1,l_abs,4356
1764783759,live555,chatafl,1,b_per,10.8
1764783759,live555,chatafl,1,b_abs,2003
1764786161,live555,chatafl,1,l_per,20.1
1764786161,live555,chatafl,1,l_abs,4786
1764786161,live555,chatafl,1,b_per,11.7
1764786161,live555,chatafl,1,b_abs,2169
1764788562,live555,chatafl,1,l_per,20.9
1764788562,live555,chatafl,1,l_abs,4991
1764788562,live555,chatafl,1,b_per,12.4
1764788562,live555,chatafl,1,b_abs,2291
1764790964,live555,chatafl,1,l_per,21.6
1764790964,live555,chatafl,1,l_abs,5141
1764790964,live555,chatafl,1,b_per,12.8
1764790964,live555,chatafl,1,b_abs,2369
1764776555,live555,chatafl,1,l_per,21.8
1764776555,live555,chatafl,1,l_abs,5194
1764776555,live555,chatafl,1,b_per,12.9
1764776555,live555,chatafl,1,b_abs,2388
1764778956,live555,chatafl,1,l_per,21.8
1764778956,live555,chatafl,1,l_abs,5194
1764778956,live555,chatafl,1,b_per,12.9
1764778956,live555,chatafl,1,b_abs,2388
1764781358,live555,chatafl,1,l_per,21.8
1764781358,live555,chatafl,1,l_abs,5194
1764781358,live555,chatafl,1,b_per,12.9
1764781358,live555,chatafl,1,b_abs,2388
1764783759,live555,chatafl,1,l_per,22.7
1764783759,live555,chatafl,1,l_abs,5406
1764783759,live555,chatafl,1,b_per,13.4
1764783759,live555,chatafl,1,b_abs,2481
1764786161,live555,chatafl,1,l_per,22.7
1764786161,live555,chatafl,1,l_abs,5406
1764786161,live555,chatafl,1,b_per,13.4
1764786161,live555,chatafl,1,b_abs,2481
1764788562,live555,chatafl,1,l_per,22.7
1764788562,live555,chatafl,1,l_abs,5406
1764788562,live555,chatafl,1,b_per,13.4
1764788562,live555,chatafl,1,b_abs,2481
1764790964,live555,chatafl,1,l_per,22.7
1764790964,live555,chatafl,1,l_abs,5406
1764790964,live555,chatafl,1,b_per,13.4
1764790964,live555,chatafl,1,b_abs,2481
1764791028,live555,chatafl,1,l_per,22.7
1764791028,live555,chatafl,1,l_abs,5406
1764791028,live555,chatafl,1,b_per,13.4
1764791028,live555,chatafl,1,b_abs,2483
1764793489,live555,chatafl,1,l_per,22.7
1764793489,live555,chatafl,1,l_abs,5406
1764793489,live555,chatafl,1,b_per,13.4
1764793489,live555,chatafl,1,b_abs,2483
1764794030,live555,chatafl,1,l_per,22.7
1764794030,live555,chatafl,1,l_abs,5406
1764794030,live555,chatafl,1,b_per,13.4
1764794030,live555,chatafl,1,b_abs,2483
1764794570,live555,chatafl,1,l_per,22.7
1764794570,live555,chatafl,1,l_abs,5410
1764794570,live555,chatafl,1,b_per,13.4
1764794570,live555,chatafl,1,b_abs,2485
1764795170,live555,chatafl,1,l_per,22.7
1764795170,live555,chatafl,1,l_abs,5410
1764795170,live555,chatafl,1,b_per,13.4
1764795170,live555,chatafl,1,b_abs,2485
1764795710,live555,chatafl,1,l_per,22.8
1764795710,live555,chatafl,1,l_abs,5431
1764795710,live555,chatafl,1,b_per,13.5
1764795710,live555,chatafl,1,b_abs,2499
1764796251,live555,chatafl,1,l_per,22.8
1764796251,live555,chatafl,1,l_abs,5433
1764796251,live555,chatafl,1,b_per,13.5
1764796251,live555,chatafl,1,b_abs,2501
1764796851,live555,chatafl,1,l_per,22.8
1764796851,live555,chatafl,1,l_abs,5433
1764796851,live555,chatafl,1,b_per,13.5
1764796851,live555,chatafl,1,b_abs,2501
1764797392,live555,chatafl,1,l_per,22.8
1764797392,live555,chatafl,1,l_abs,5433
1764797392,live555,chatafl,1,b_per,13.6
1764797392,live555,chatafl,1,b_abs,2515
1764797932,live555,chatafl,1,l_per,22.8
1764797932,live555,chatafl,1,l_abs,5433
1764797932,live555,chatafl,1,b_per,13.6
1764797932,live555,chatafl,1,b_abs,2515
1764798472,live555,chatafl,1,l_per,22.8
1764798472,live555,chatafl,1,l_abs,5433
1764798472,live555,chatafl,1,b_per,13.6
1764798472,live555,chatafl,1,b_abs,2515
1764799013,live555,chatafl,1,l_per,22.8
1764799013,live555,chatafl,1,l_abs,5433
1764799013,live555,chatafl,1,b_per,13.6
1764799013,live555,chatafl,1,b_abs,2515
1764799553,live555,chatafl,1,l_per,22.8
1764799553,live555,chatafl,1,l_abs,5438
1764799553,live555,chatafl,1,b_per,13.6
1764799553,live555,chatafl,1,b_abs,2522
1764800093,live555,chatafl,1,l_per,22.8
1764800093,live555,chatafl,1,l_abs,5438
1764800093,live555,chatafl,1,b_per,13.6
1764800093,live555,chatafl,1,b_abs,2522
1764800634,live555,chatafl,1,l_per,22.8
1764800634,live555,chatafl,1,l_abs,5438
1764800634,live555,chatafl,1,b_per,13.6
1764800634,live555,chatafl,1,b_abs,2523
1764801234,live555,chatafl,1,l_per,22.8
1764801234,live555,chatafl,1,l_abs,5438
1764801234,live555,chatafl,1,b_per,13.6
1764801234,live555,chatafl,1,b_abs,2523
1764801774,live555,chatafl,1,l_per,22.8
1764801774,live555,chatafl,1,l_abs,5438
1764801774,live555,chatafl,1,b_per,13.6
1764801774,live555,chatafl,1,b_abs,2523
1764802314,live555,chatafl,1,l_per,22.8
1764802314,live555,chatafl,1,l_abs,5438
