time,subject,fuzzer,run,cov_type,cov
1764774074,proftpd,aflnet,1,l_abs,9072
1764774074,proftpd,aflnet,1,b_per,15.2
1764774074,proftpd,aflnet,1,b_abs,3964
1764774080,proftpd,aflnet,1,l_per,21.3
1764774080,proftpd,aflnet,1,l_abs,9072
1764774080,proftpd,aflnet,1,b_per,15.2
1764774080,proftpd,aflnet,1,b_abs,3964
1764774083,proftpd,aflnet,1,l_per,21.3
1764774083,proftpd,aflnet,1,l_abs,9072
1764774083,proftpd,aflnet,1,b_per,15.2
1764774083,proftpd,aflnet,1,b_abs,3964
1764774089,proftpd,aflnet,1,l_per,21.3
1764774089,proftpd,aflnet,1,l_abs,9072
1764774089,proftpd,aflnet,1,b_per,15.2
1764774089,proftpd,aflnet,1,b_abs,3964
1764774090,proftpd,aflnet,1,l_per,21.3
1764774090,proftpd,aflnet,1,l_abs,9072
1764774090,proftpd,aflnet,1,b_per,15.2
1764774090,proftpd,aflnet,1,b_abs,3964
1764774092,proftpd,aflnet,1,l_per,21.4
1764774092,proftpd,aflnet,1,l_abs,9119
1764774092,proftpd,aflnet,1,b_per,15.3
1764774092,proftpd,aflnet,1,b_abs,3987
1764774094,proftpd,aflnet,1,l_per,21.4
1764774094,proftpd,aflnet,1,l_abs,9119
1764774094,proftpd,aflnet,1,b_per,15.3
1764774094,proftpd,aflnet,1,b_abs,3987
1764774095,proftpd,aflnet,1,l_per,21.4
1764774095,proftpd,aflnet,1,l_abs,9119
1764774095,proftpd,aflnet,1,b_per,15.3
1764774095,proftpd,aflnet,1,b_abs,3987
1764774097,proftpd,aflnet,1,l_per,21.4
1764774097,proftpd,aflnet,1,l_abs,9122
1764774097,proftpd,aflnet,1,b_per,15.3
1764774097,proftpd,aflnet,1,b_abs,3989
1764774098,proftpd,aflnet,1,l_per,21.4
1764774098,proftpd,aflnet,1,l_abs,9122
1764774098,proftpd,aflnet,1,b_per,15.3
1764774098,proftpd,aflnet,1,b_abs,3989
1764774099,proftpd,aflnet,1,l_per,21.4
1764774099,proftpd,aflnet,1,l_abs,9122
1764774099,proftpd,aflnet,1,b_per,15.3
1764774099,proftpd,aflnet,1,b_abs,3989
1764774101,proftpd,aflnet,1,l_per,21.4
1764774101,proftpd,aflnet,1,l_abs,9122
1764774101,proftpd,aflnet,1,b_per,15.3
1764774101,proftpd,aflnet,1,b_abs,3989
1764774107,proftpd,aflnet,1,l_per,21.4
1764774107,proftpd,aflnet,1,l_abs,9122
1764774107,proftpd,aflnet,1,b_per,15.3
1764774107,proftpd,aflnet,1,b_abs,3989
1764774109,proftpd,aflnet,1,l_per,21.4
1764774109,proftpd,aflnet,1,l_abs,9122
1764774109,proftpd,aflnet,1,b_per,15.3
1764774109,proftpd,aflnet,1,b_abs,3989
1764774115,proftpd,aflnet,1,l_per,21.4
1764774115,proftpd,aflnet,1,l_abs,9122
1764774115,proftpd,aflnet,1,b_per,15.3
1764774115,proftpd,aflnet,1,b_abs,3989
1764774118,proftpd,aflnet,1,l_per,21.4
1764774118,proftpd,aflnet,1,l_abs,9126
1764774118,proftpd,aflnet,1,b_per,15.3
1764774118,proftpd,aflnet,1,b_abs,3990
1764774120,proftpd,aflnet,1,l_per,21.4
1764774120,proftpd,aflnet,1,l_abs,9126
1764774120,proftpd,aflnet,1,b_per,15.3
1764774120,proftpd,aflnet,1,b_abs,3990
1764774126,proftpd,aflnet,1,l_per,21.4
1764774126,proftpd,aflnet,1,l_abs,9126
1764774126,proftpd,aflnet,1,b_per,15.3
1764774126,proftpd,aflnet,1,b_abs,3990
1764774128,proftpd,aflnet,1,l_per,21.4
1764774128,proftpd,aflnet,1,l_abs,9126
1764774128,proftpd,aflnet,1,b_per,15.3
1764774128,proftpd,aflnet,1,b_abs,3990
1764774134,proftpd,aflnet,1,l_per,21.4
1764774134,proftpd,aflnet,1,l_abs,9126
