time,subject,fuzzer,run,state_type,state
1764436098,proftpd,aflnet,1,nodes,17
1764436098,proftpd,aflnet,1,edges,72
1764436103,proftpd,aflnet,1,nodes,17
1764436103,proftpd,aflnet,1,edges,72
1764436113,proftpd,aflnet,1,nodes,17
1764436113,proftpd,aflnet,1,edges,72
1764436118,proftpd,aflnet,1,nodes,17
1764436118,proftpd,aflnet,1,edges,72
1764436123,proftpd,aflnet,1,nodes,17
1764436123,proftpd,aflnet,1,edges,72
1764436128,proftpd,aflnet,1,nodes,17
1764436128,proftpd,aflnet,1,edges,73
1764436138,proftpd,aflnet,1,nodes,17
1764436138,proftpd,aflnet,1,edges,73
1764436143,proftpd,aflnet,1,nodes,17
1764436143,proftpd,aflnet,1,edges,73
1764436148,proftpd,aflnet,1,nodes,17
1764436148,proftpd,aflnet,1,edges,73
1764436154,proftpd,aflnet,1,nodes,17
1764436154,proftpd,aflnet,1,edges,73
1764436160,proftpd,aflnet,1,nodes,17
1764436160,proftpd,aflnet,1,edges,73
1764436165,proftpd,aflnet,1,nodes,17
1764436165,proftpd,aflnet,1,edges,73
1764436170,proftpd,aflnet,1,nodes,17
1764436170,proftpd,aflnet,1,edges,73
1764436175,proftpd,aflnet,1,nodes,17
1764436175,proftpd,aflnet,1,edges,73
1764436186,proftpd,aflnet,1,nodes,17
1764436186,proftpd,aflnet,1,edges,73
1764436191,proftpd,aflnet,1,nodes,17
1764436191,proftpd,aflnet,1,edges,73
1764436201,proftpd,aflnet,1,nodes,17
1764436201,proftpd,aflnet,1,edges,73
1764436207,proftpd,aflnet,1,nodes,17
1764436207,proftpd,aflnet,1,edges,73
1764436217,proftpd,aflnet,1,nodes,17
1764436217,proftpd,aflnet,1,edges,74
1764436222,proftpd,aflnet,1,nodes,17
1764436222,proftpd,aflnet,1,edges,75
1764436227,proftpd,aflnet,1,nodes,17
1764436227,proftpd,aflnet,1,edges,75
1764436232,proftpd,aflnet,1,nodes,17
1764436232,proftpd,aflnet,1,edges,75
1764436237,proftpd,aflnet,1,nodes,17
1764436237,proftpd,aflnet,1,edges,75
1764436242,proftpd,aflnet,1,nodes,17
1764436242,proftpd,aflnet,1,edges,75
1764436248,proftpd,aflnet,1,nodes,17
1764436248,proftpd,aflnet,1,edges,75
1764436253,proftpd,aflnet,1,nodes,17
1764436253,proftpd,aflnet,1,edges,75
1764436258,proftpd,aflnet,1,nodes,17
1764436258,proftpd,aflnet,1,edges,75
1764436268,proftpd,aflnet,1,nodes,17
1764436268,proftpd,aflnet,1,edges,75
1764436273,proftpd,aflnet,1,nodes,17
1764436273,proftpd,aflnet,1,edges,75
1764436278,proftpd,aflnet,1,nodes,17
1764436278,proftpd,aflnet,1,edges,75
1764436288,proftpd,aflnet,1,nodes,17
1764436288,proftpd,aflnet,1,edges,75
1764436294,proftpd,aflnet,1,nodes,17
1764436294,proftpd,aflnet,1,edges,76
1764436299,proftpd,aflnet,1,nodes,17
1764436299,proftpd,aflnet,1,edges,76
1764436304,proftpd,aflnet,1,nodes,17
1764436304,proftpd,aflnet,1,edges,76
1764436309,proftpd,aflnet,1,nodes,17
1764436309,proftpd,aflnet,1,edges,76
1764436314,proftpd,aflnet,1,nodes,17
1764436314,proftpd,aflnet,1,edges,76
1764436319,proftpd,aflnet,1,nodes,17
1764436319,proftpd,aflnet,1,edges,76
1764436324,proftpd,aflnet,1,nodes,17
1764436324,proftpd,aflnet,1,edges,76
1764436329,proftpd,aflnet,1,nodes,17
1764436329,proftpd,aflnet,1,edges,76
1764436339,proftpd,aflnet,1,nodes,17
1764436339,proftpd,aflnet,1,edges,76
1764436345,proftpd,aflnet,1,nodes,17
1764436345,proftpd,aflnet,1,edges,76
1764436350,proftpd,aflnet,1,nodes,17
1764436350,proftpd,aflnet,1,edges,76
1764436361,proftpd,aflnet,1,nodes,17
1764436361,proftpd,aflnet,1,edges,76
