time,subject,fuzzer,run,state_type,state
1764774653,proftpd,aflnet,1,edges,61
1764774658,proftpd,aflnet,1,nodes,17
1764774658,proftpd,aflnet,1,edges,61
1764774663,proftpd,aflnet,1,nodes,17
1764774663,proftpd,aflnet,1,edges,61
1764774668,proftpd,aflnet,1,nodes,17
1764774668,proftpd,aflnet,1,edges,61
1764774674,proftpd,aflnet,1,nodes,17
1764774674,proftpd,aflnet,1,edges,61
1764774684,proftpd,aflnet,1,nodes,17
1764774684,proftpd,aflnet,1,edges,61
1764774699,proftpd,aflnet,1,nodes,17
1764774699,proftpd,aflnet,1,edges,61
1764774704,proftpd,aflnet,1,nodes,17
1764774704,proftpd,aflnet,1,edges,62
1764774709,proftpd,aflnet,1,nodes,17
1764774709,proftpd,aflnet,1,edges,62
1764774714,proftpd,aflnet,1,nodes,17
1764774714,proftpd,aflnet,1,edges,62
1764774719,proftpd,aflnet,1,nodes,17
1764774719,proftpd,aflnet,1,edges,62
1764774724,proftpd,aflnet,1,nodes,17
1764774724,proftpd,aflnet,1,edges,62
1764774730,proftpd,aflnet,1,nodes,17
1764774730,proftpd,aflnet,1,edges,62
1764774735,proftpd,aflnet,1,nodes,17
1764774735,proftpd,aflnet,1,edges,62
1764774740,proftpd,aflnet,1,nodes,17
1764774740,proftpd,aflnet,1,edges,62
1764774745,proftpd,aflnet,1,nodes,17
1764774745,proftpd,aflnet,1,edges,62
1764774750,proftpd,aflnet,1,nodes,17
1764774750,proftpd,aflnet,1,edges,62
1764774755,proftpd,aflnet,1,nodes,17
1764774755,proftpd,aflnet,1,edges,62
1764774760,proftpd,aflnet,1,nodes,17
1764774760,proftpd,aflnet,1,edges,62
1764774766,proftpd,aflnet,1,nodes,17
1764774766,proftpd,aflnet,1,edges,63
1764774771,proftpd,aflnet,1,nodes,17
1764774771,proftpd,aflnet,1,edges,64
1764774776,proftpd,aflnet,1,nodes,17
1764774776,proftpd,aflnet,1,edges,64
1764774781,proftpd,aflnet,1,nodes,17
1764774781,proftpd,aflnet,1,edges,64
1764774786,proftpd,aflnet,1,nodes,17
1764774786,proftpd,aflnet,1,edges,64
1764774791,proftpd,aflnet,1,nodes,17
1764774791,proftpd,aflnet,1,edges,64
1764774802,proftpd,aflnet,1,nodes,17
1764774802,proftpd,aflnet,1,edges,64
1764774807,proftpd,aflnet,1,nodes,17
1764774807,proftpd,aflnet,1,edges,66
1764774812,proftpd,aflnet,1,nodes,17
1764774812,proftpd,aflnet,1,edges,66
1764774817,proftpd,aflnet,1,nodes,17
1764774817,proftpd,aflnet,1,edges,66
