subject,fuzzer,data_type,time,data
forked-daapd,aflnet,nodes,435,0.0
forked-daapd,aflnet,nodes,436,0.0
forked-daapd,aflnet,nodes,437,0.0
forked-daapd,aflnet,nodes,438,0.0
forked-daapd,aflnet,nodes,439,0.0
forked-daapd,aflnet,nodes,440,0.0
forked-daapd,aflnet,nodes,441,0.0
forked-daapd,aflnet,nodes,442,0.0
forked-daapd,aflnet,nodes,443,0.0
forked-daapd,aflnet,nodes,444,0.0
forked-daapd,aflnet,nodes,445,0.0
forked-daapd,aflnet,nodes,446,0.0
forked-daapd,aflnet,nodes,447,0.0
forked-daapd,aflnet,nodes,448,0.0
forked-daapd,aflnet,nodes,449,0.0
forked-daapd,aflnet,nodes,450,0.0
forked-daapd,aflnet,nodes,451,0.0
forked-daapd,aflnet,nodes,452,0.0
forked-daapd,aflnet,nodes,453,0.0
forked-daapd,aflnet,nodes,454,0.0
forked-daapd,aflnet,nodes,455,0.0
forked-daapd,aflnet,nodes,456,0.0
forked-daapd,aflnet,nodes,457,0.0
forked-daapd,aflnet,nodes,458,0.0
forked-daapd,aflnet,nodes,459,0.0
forked-daapd,aflnet,nodes,460,0.0
forked-daapd,aflnet,nodes,461,0.0
forked-daapd,aflnet,nodes,462,0.0
forked-daapd,aflnet,nodes,463,0.0
forked-daapd,aflnet,nodes,464,0.0
forked-daapd,aflnet,nodes,465,0.0
forked-daapd,aflnet,nodes,466,0.0
forked-daapd,aflnet,nodes,467,0.0
forked-daapd,aflnet,nodes,468,0.0
forked-daapd,aflnet,nodes,469,0.0
forked-daapd,aflnet,nodes,470,0.0
forked-daapd,aflnet,nodes,471,0.0
forked-daapd,aflnet,nodes,472,0.0
forked-daapd,aflnet,nodes,473,0.0
forked-daapd,aflnet,nodes,474,0.0
forked-daapd,aflnet,nodes,475,0.0
forked-daapd,aflnet,nodes,476,0.0
forked-daapd,aflnet,nodes,477,0.0
forked-daapd,aflnet,nodes,478,0.0
forked-daapd,aflnet,nodes,479,0.0
forked-daapd,aflnet,nodes,480,0.0
forked-daapd,aflnet,nodes,481,0.0
forked-daapd,aflnet,nodes,482,0.0
forked-daapd,aflnet,nodes,483,0.0
forked-daapd,aflnet,nodes,484,0.0
forked-daapd,aflnet,nodes,485,0.0
forked-daapd,aflnet,nodes,486,0.0
forked-daapd,aflnet,nodes,487,0.0
forked-daapd,aflnet,nodes,488,0.0
forked-daapd,aflnet,nodes,489,0.0
forked-daapd,aflnet,nodes,490,0.0
forked-daapd,aflnet,nodes,491,0.0
forked-daapd,aflnet,nodes,492,0.0
forked-daapd,aflnet,nodes,493,0.0
forked-daapd,aflnet,nodes,494,0.0
forked-daapd,aflnet,nodes,495,0.0
forked-daapd,aflnet,nodes,496,0.0
forked-daapd,aflnet,nodes,497,0.0
forked-daapd,aflnet,nodes,498,0.0
forked-daapd,aflnet,nodes,499,0.0
forked-daapd,aflnet,nodes,500,0.0
forked-daapd,aflnet,nodes,501,0.0
forked-daapd,aflnet,nodes,502,0.0
forked-daapd,aflnet,nodes,503,0.0
forked-daapd,aflnet,nodes,504,0.0
forked-daapd,aflnet,nodes,505,0.0
forked-daapd,aflnet,nodes,506,0.0
forked-daapd,aflnet,nodes,507,0.0
forked-daapd,aflnet,nodes,508,0.0
forked-daapd,aflnet,nodes,509,0.0
forked-daapd,aflnet,nodes,510,0.0
forked-daapd,aflnet,nodes,511,0.0
forked-daapd,aflnet,nodes,512,0.0
forked-daapd,aflnet,nodes,513,0.0
forked-daapd,aflnet,nodes,514,0.0
forked-daapd,aflnet,nodes,515,0.0
forked-daapd,aflnet,nodes,516,0.0
forked-daapd,aflnet,nodes,517,0.0
forked-daapd,aflnet,nodes,518,0.0
forked-daapd,aflnet,nodes,519,0.0
forked-daapd,aflnet,nodes,520,0.0
forked-daapd,aflnet,nodes,521,0.0
forked-daapd,aflnet,nodes,522,0.0
forked-daapd,aflnet,nodes,523,0.0
forked-daapd,aflnet,nodes,524,0.0
forked-daapd,aflnet,nodes,525,0.0
forked-daapd,aflnet,nodes,526,0.0
forked-daapd,aflnet,nodes,527,0.0
forked-daapd,aflnet,nodes,528,0.0
forked-daapd,aflnet,nodes,529,0.0
forked-daapd,aflnet,nodes,530,0.0
forked-daapd,aflnet,nodes,531,0.0
forked-daapd,aflnet,nodes,532,0.0
forked-daapd,aflnet,nodes,533,0.0
forked-daapd,aflnet,nodes,534,0.0
forked-daapd,aflnet,nodes,535,0.0
forked-daapd,aflnet,nodes,536,0.0
forked-daapd,aflnet,nodes,537,0.0
forked-daapd,aflnet,nodes,538,0.0
forked-daapd,aflnet,nodes,539,0.0
forked-daapd,aflnet,nodes,540,0.0
forked-daapd,aflnet,nodes,541,0.0
forked-daapd,aflnet,nodes,542,0.0
forked-daapd,aflnet,nodes,543,0.0
forked-daapd,aflnet,nodes,544,0.0
forked-daapd,aflnet,nodes,545,0.0
forked-daapd,aflnet,nodes,546,0.0
forked-daapd,aflnet,nodes,547,0.0
forked-daapd,aflnet,nodes,548,0.0
forked-daapd,aflnet,nodes,549,0.0
forked-daapd,aflnet,nodes,550,0.0
forked-daapd,aflnet,nodes,551,0.0
forked-daapd,aflnet,nodes,552,0.0
forked-daapd,aflnet,nodes,553,0.0
forked-daapd,aflnet,nodes,554,0.0
forked-daapd,aflnet,nodes,555,0.0
forked-daapd,aflnet,nodes,556,0.0
forked-daapd,aflnet,nodes,557,0.0
forked-daapd,aflnet,nodes,558,0.0
forked-daapd,aflnet,nodes,559,0.0
forked-daapd,aflnet,nodes,560,0.0
forked-daapd,aflnet,nodes,561,0.0
forked-daapd,aflnet,nodes,562,0.0
forked-daapd,aflnet,nodes,563,0.0
forked-daapd,aflnet,nodes,564,0.0
forked-daapd,aflnet,nodes,565,0.0
forked-daapd,aflnet,nodes,566,0.0
forked-daapd,aflnet,nodes,567,0.0
forked-daapd,aflnet,nodes,568,0.0
forked-daapd,aflnet,nodes,569,0.0
forked-daapd,aflnet,nodes,570,0.0
forked-daapd,aflnet,nodes,571,0.0
forked-daapd,aflnet,nodes,572,0.0
forked-daapd,aflnet,nodes,573,0.0
forked-daapd,aflnet,nodes,574,0.0
forked-daapd,aflnet,nodes,575,0.0
forked-daapd,aflnet,nodes,576,0.0
forked-daapd,aflnet,nodes,577,0.0
forked-daapd,aflnet,nodes,578,0.0
forked-daapd,aflnet,nodes,579,0.0
forked-daapd,aflnet,nodes,580,0.0
forked-daapd,aflnet,nodes,581,0.0
forked-daapd,aflnet,nodes,582,0.0
forked-daapd,aflnet,nodes,583,0.0
forked-daapd,aflnet,nodes,584,0.0
forked-daapd,aflnet,nodes,585,0.0
forked-daapd,aflnet,nodes,586,0.0
forked-daapd,aflnet,nodes,587,0.0
forked-daapd,aflnet,nodes,588,0.0
forked-daapd,aflnet,nodes,589,0.0
forked-daapd,aflnet,nodes,590,0.0
forked-daapd,aflnet,nodes,591,0.0
forked-daapd,aflnet,nodes,592,0.0
forked-daapd,aflnet,nodes,593,0.0
forked-daapd,aflnet,nodes,594,0.0
forked-daapd,aflnet,nodes,595,0.0
forked-daapd,aflnet,nodes,596,0.0
forked-daapd,aflnet,nodes,597,0.0
forked-daapd,aflnet,nodes,598,0.0
forked-daapd,aflnet,nodes,599,0.0
forked-daapd,aflnet,nodes,600,0.0
forked-daapd,aflnet,nodes,601,0.0
forked-daapd,aflnet,nodes,602,0.0
forked-daapd,aflnet,nodes,603,0.0
forked-daapd,aflnet,nodes,604,0.0
forked-daapd,aflnet,nodes,605,0.0
forked-daapd,aflnet,nodes,606,0.0
forked-daapd,aflnet,nodes,607,0.0
forked-daapd,aflnet,nodes,608,0.0
forked-daapd,aflnet,nodes,609,0.0
forked-daapd,aflnet,nodes,610,0.0
forked-daapd,aflnet,nodes,611,0.0
forked-daapd,aflnet,nodes,612,0.0
forked-daapd,aflnet,nodes,613,0.0
forked-daapd,aflnet,nodes,614,0.0
forked-daapd,aflnet,nodes,615,0.0
forked-daapd,aflnet,nodes,616,0.0
forked-daapd,aflnet,nodes,617,0.0
forked-daapd,aflnet,nodes,618,0.0
forked-daapd,aflnet,nodes,619,0.0
forked-daapd,aflnet,nodes,620,0.0
forked-daapd,aflnet,nodes,621,0.0
forked-daapd,aflnet,nodes,622,0.0
forked-daapd,aflnet,nodes,623,0.0
forked-daapd,aflnet,nodes,624,0.0
forked-daapd,aflnet,nodes,625,0.0
forked-daapd,aflnet,nodes,626,0.0
forked-daapd,aflnet,nodes,627,0.0
forked-daapd,aflnet,nodes,628,0.0
forked-daapd,aflnet,nodes,629,0.0
forked-daapd,aflnet,nodes,630,0.0
forked-daapd,aflnet,nodes,631,0.0
forked-daapd,aflnet,nodes,632,0.0
forked-daapd,aflnet,nodes,633,0.0
